country_id,country_name,area_id,name,level,name 2,new_id_assigned,new_name,Latitude,Longitude,Edits,Level
184.0,Slovenia,,,,Slovenia,10534.0,Menges,46.161464,14.56246,Add,1.0
184.0,Slovenia,,,,Slovenia,10535.0,Metlika,45.656448,15.310745,Add,1.0
184.0,Slovenia,,,,Slovenia,10536.0,Mezica,46.522778,14.855,Add,1.0
184.0,Slovenia,,,,Slovenia,10537.0,Miklavz na Dravskem Polju,46.486274,15.70952,Add,1.0
184.0,Slovenia,,,,Slovenia,10538.0,Miren-Kostanjevica,45.835833,13.639722,Add,1.0
184.0,Slovenia,,,,Slovenia,10539.0,Mirna Pec,45.853434,15.084343,Add,1.0
184.0,Slovenia,,,,Slovenia,10540.0,Mislinja,46.451111,15.223889,Add,1.0
184.0,Slovenia,,,,Slovenia,10541.0,Mokronog-Trebelno,45.943706,15.146611,Add,1.0
184.0,Slovenia,,,,Slovenia,10542.0,Moravce,46.133611,14.755,Add,1.0
184.0,Slovenia,,,,Slovenia,10543.0,Moravske Toplice,46.7175,16.273611,Add,1.0
184.0,Slovenia,,,,Slovenia,10544.0,Mozirje,46.358485,14.956692,Add,1.0
184.0,Slovenia,,,,Slovenia,10545.0,Murska Sobota,46.651389,16.160556,Add,1.0
184.0,Slovenia,,,,Slovenia,10546.0,Muta,46.630556,15.136111,Add,1.0
184.0,Slovenia,,,,Slovenia,10547.0,Naklo,46.293611,14.286667,Add,1.0
184.0,Slovenia,,,,Slovenia,10548.0,Nazarje,46.281667,14.909167,Add,1.0
184.0,Slovenia,,,,Slovenia,10549.0,Nova Gorica,45.973056,13.720833,Add,1.0
184.0,Slovenia,,,,Slovenia,10550.0,Novo Mesto,45.785101,15.198333,Add,1.0
184.0,Slovenia,,,,Slovenia,10551.0,Odranci,46.591111,16.275833,Add,1.0
184.0,Slovenia,,,,Slovenia,10552.0,Oplotnica,46.37877,15.452276,Add,1.0
184.0,Slovenia,,,,Slovenia,10553.0,Ormoz,46.433333,16.166667,Add,1.0
184.0,Slovenia,,,,Slovenia,10554.0,Osilnica,45.548889,14.728333,Add,1.0
184.0,Slovenia,,,,Slovenia,10555.0,Pesnica,46.625833,15.712778,Add,1.0
184.0,Slovenia,,,,Slovenia,10556.0,Piran/Pirano,45.482778,13.626944,Add,1.0
184.0,Slovenia,,,,Slovenia,10557.0,Pivka,45.682778,14.235556,Add,1.0
184.0,Slovenia,,,,Slovenia,10558.0,Podcetrtek,46.144763,15.577028,Add,1.0
184.0,Slovenia,,,,Slovenia,10559.0,Podlehnik,46.316106,15.866529,Add,1.0
184.0,Slovenia,,,,Slovenia,10560.0,Podvelka,46.600757,15.355859,Add,1.0
184.0,Slovenia,,,,Slovenia,10561.0,Poljcane,46.31862,15.57176,Add,1.0
184.0,Slovenia,,,,Slovenia,10562.0,Polzela,46.304293,15.08452,Add,1.0
184.0,Slovenia,,,,Slovenia,10563.0,Postojna,45.785556,14.170833,Add,1.0
184.0,Slovenia,,,,Slovenia,10564.0,Prebold,46.217298,15.092651,Add,1.0
184.0,Slovenia,,,,Slovenia,10565.0,Preddvor,46.314444,14.483611,Add,1.0
184.0,Slovenia,,,,Slovenia,10566.0,Prevalje,46.551995,14.901161,Add,1.0
184.0,Slovenia,,,,Slovenia,10567.0,Ptuj,46.434167,15.876667,Add,1.0
184.0,Slovenia,,,,Slovenia,10568.0,Puconci,46.745278,16.138889,Add,1.0
184.0,Slovenia,,,,Slovenia,10569.0,Race-Fram,46.45,15.65,Add,1.0
184.0,Slovenia,,,,Slovenia,10570.0,Radece,46.065556,15.140833,Add,1.0
184.0,Slovenia,,,,Slovenia,10571.0,Radenci,46.627222,16.048333,Add,1.0
184.0,Slovenia,,,,Slovenia,10572.0,Radlje ob Dravi,46.607247,15.250934,Add,1.0
184.0,Slovenia,,,,Slovenia,10573.0,Radovljica,46.337778,14.194167,Add,1.0
184.0,Slovenia,,,,Slovenia,10574.0,Ravne na Koroskem,46.531793,14.975429,Add,1.0
184.0,Slovenia,,,,Slovenia,10575.0,Razkrizje,46.523821,16.271944,Add,1.0
184.0,Slovenia,,,,Slovenia,10576.0,Recica ob Savinji,46.323891,14.922562,Add,1.0
184.0,Slovenia,,,,Slovenia,10577.0,Rence-Vogrsko,45.904908,13.688382,Add,1.0
184.0,Slovenia,,,,Slovenia,10578.0,Ribnica,45.72,14.747222,Add,1.0
184.0,Slovenia,,,,Slovenia,10579.0,Ribnica na Pohorju,46.525328,15.260707,Add,1.0
184.0,Slovenia,,,,Slovenia,10580.0,Rogaska Slatina,46.246667,15.629444,Add,1.0
184.0,Slovenia,,,,Slovenia,10581.0,Rogasovci,46.8025,16.024444,Add,1.0
184.0,Slovenia,,,,Slovenia,10582.0,Rogatec,46.241944,15.740833,Add,1.0
184.0,Slovenia,,,,Slovenia,10583.0,Ruse,46.518001,15.490442,Add,1.0
184.0,Slovenia,,,,Slovenia,10584.0,Salovci,46.831111,16.278333,Add,1.0
184.0,Slovenia,,,,Slovenia,10585.0,Selnica ob Dravi,46.581681,15.495392,Add,1.0
184.0,Slovenia,,,,Slovenia,10586.0,Semic,45.651389,15.134722,Add,1.0
184.0,Slovenia,,,,Slovenia,10587.0,Sempeter-Vrtojba,45.911944,13.652222,Add,1.0
184.0,Slovenia,,,,Slovenia,10588.0,Sencur,46.214722,14.438056,Add,1.0
184.0,Slovenia,,,,Slovenia,10589.0,Sentilj,46.688333,15.7175,Add,1.0
184.0,Slovenia,,,,Slovenia,10590.0,Sentjernej,45.823611,15.333611,Add,1.0
184.0,Slovenia,,,,Slovenia,10591.0,Sentjur,46.178889,15.430556,Add,1.0
184.0,Slovenia,,,,Slovenia,10592.0,Sentrupert,45.976977,15.090961,Add,1.0
184.0,Slovenia,,,,Slovenia,10593.0,Sevnica,46.0,15.3,Add,1.0
184.0,Slovenia,,,,Slovenia,10594.0,Sezana,45.734722,13.886389,Add,1.0
184.0,Slovenia,,,,Slovenia,10595.0,Skocjan,45.919722,15.301389,Add,1.0
184.0,Slovenia,,,,Slovenia,10596.0,Skofja Loka,46.163056,14.281667,Add,1.0
184.0,Slovenia,,,,Slovenia,10597.0,Skofljica,45.958333,14.577222,Add,1.0
184.0,Slovenia,,,,Slovenia,10598.0,Slovenj Gradec,46.488611,15.083611,Add,1.0
184.0,Slovenia,,,,Slovenia,10599.0,Slovenska Bistrica,46.403859,15.559366,Add,1.0
184.0,Slovenia,,,,Slovenia,10600.0,Slovenske Konjice,46.325,15.455556,Add,1.0
184.0,Slovenia,,,,Slovenia,10601.0,Smarje pri Jelsah,46.210745,15.524985,Add,1.0
184.0,Slovenia,,,,Slovenia,10602.0,Smarjeske Toplice,45.888083,15.241043,Add,1.0
184.0,Slovenia,,,,Slovenia,10603.0,Smartno ob Paki,46.343056,15.030556,Add,1.0
184.0,Slovenia,,,,Slovenia,10604.0,Smartno pri Litiji,46.025227,14.869596,Add,1.0
184.0,Slovenia,,,,Slovenia,10605.0,Sodrazica,45.756436,14.622134,Add,1.0
184.0,Slovenia,,,,Slovenia,10606.0,Solcava,46.406241,14.659108,Add,1.0
184.0,Slovenia,,,,Slovenia,10607.0,Sostanj,46.413056,15.008333,Add,1.0
184.0,Slovenia,,,,Slovenia,10608.0,Sredisce ob Dravi,46.39594,16.270493,Add,1.0
184.0,Slovenia,,,,Slovenia,10609.0,Starse,46.455303,15.755199,Add,1.0
184.0,Slovenia,,,,Slovenia,10610.0,Store,46.201111,15.327222,Add,1.0
184.0,Slovenia,,,,Slovenia,10611.0,Straza,45.792882,15.083769,Add,1.0
184.0,Slovenia,,,,Slovenia,10612.0,Sveta Ana,46.647522,15.839033,Add,1.0
184.0,Slovenia,,,,Slovenia,10613.0,Sveta Trojica v Slovenskih Goricah,46.575449,15.876503,Add,1.0
184.0,Slovenia,,,,Slovenia,10614.0,Sveti Andraz v Slovenskih Goricah,46.513056,15.9625,Add,1.0
184.0,Slovenia,,,,Slovenia,10615.0,Sveti Jurij,46.5675,16.026667,Add,1.0
184.0,Slovenia,,,,Slovenia,10616.0,Sveti Jurij v Slovenskih Goricah,46.613158,15.791401,Add,1.0
184.0,Slovenia,,,,Slovenia,10617.0,Sveti Tomaz,46.483216,16.079783,Add,1.0
184.0,Slovenia,,,,Slovenia,10618.0,Tabor,46.222349,15.014343,Add,1.0
184.0,Slovenia,,,,Slovenia,10619.0,Tisina,46.660442,16.080932,Add,1.0
184.0,Slovenia,,,,Slovenia,10620.0,Tolmin,46.176389,13.802222,Add,1.0
184.0,Slovenia,,,,Slovenia,10621.0,Trbovlje,46.141667,15.042222,Add,1.0
184.0,Slovenia,,,,Slovenia,10622.0,Trebnje,45.916667,15.033611,Add,1.0
184.0,Slovenia,,,,Slovenia,10623.0,Trnovska Vas,46.517778,15.904444,Add,1.0
184.0,Slovenia,,,,Slovenia,10624.0,Trzic,46.384167,14.323611,Add,1.0
184.0,Slovenia,,,,Slovenia,10625.0,Trzin,46.125272,14.552565,Add,1.0
184.0,Slovenia,,,,Slovenia,10626.0,Turnisce,46.621944,16.318056,Add,1.0
184.0,Slovenia,,,,Slovenia,10627.0,Velenje,46.366667,15.133333,Add,1.0
184.0,Slovenia,,,,Slovenia,10628.0,Velika Polana,46.578611,16.356667,Add,1.0
184.0,Slovenia,,,,Slovenia,10629.0,Velike Lasce,45.839167,14.585833,Add,1.0
184.0,Slovenia,,,,Slovenia,10630.0,Verzej,46.581839,16.171209,Add,1.0
184.0,Slovenia,,,,Slovenia,10631.0,Videm,46.350278,15.927222,Add,1.0
184.0,Slovenia,,,,Slovenia,10632.0,Vipava,45.823611,13.984444,Add,1.0
184.0,Slovenia,,,,Slovenia,10633.0,Vitanje,46.403056,15.294722,Add,1.0
184.0,Slovenia,,,,Slovenia,10634.0,Vodice,46.173611,14.4925,Add,1.0
184.0,Slovenia,,,,Slovenia,10635.0,Vojnik,46.317127,15.312585,Add,1.0
184.0,Slovenia,,,,Slovenia,10636.0,Vransko,46.245659,14.952249,Add,1.0
184.0,Slovenia,,,,Slovenia,10637.0,Vrhnika,45.966667,14.3,Add,1.0
184.0,Slovenia,,,,Slovenia,10638.0,Vuzenica,46.568889,15.152222,Add,1.0
184.0,Slovenia,,,,Slovenia,10639.0,Zagorje ob Savi,46.142778,14.936944,Add,1.0
184.0,Slovenia,,,,Slovenia,10640.0,Zalec,46.255076,15.172702,Add,1.0
184.0,Slovenia,,,,Slovenia,10641.0,Zavrc,46.359167,16.045278,Add,1.0
184.0,Slovenia,,,,Slovenia,10642.0,Zelezniki,46.2125,14.105833,Add,1.0
184.0,Slovenia,,,,Slovenia,10643.0,Zetale,46.282237,15.805799,Add,1.0
184.0,Slovenia,,,,Slovenia,10644.0,Ziri,46.051667,14.115556,Add,1.0
184.0,Slovenia,,,,Slovenia,10645.0,Zirovnica,46.399167,14.179722,Add,1.0
184.0,Slovenia,,,,Slovenia,10646.0,Zrece,46.393889,15.38,Add,1.0
184.0,Slovenia,,,,Slovenia,10647.0,Zuzemberk,45.804722,14.949722,Add,1.0
20.0,Solomon Islands,3766.0,Central,1.0,Solomon Islands,,Central,-9.0804,160.24658,,1.0
20.0,Solomon Islands,2652.0,Choiseul,1.0,Solomon Islands,,Choiseul,,,,1.0
20.0,Solomon Islands,2653.0,Guadalcanal,1.0,Solomon Islands,,Guadalcanal,,,,1.0
20.0,Solomon Islands,,,,Solomon Islands,10648.0,Honiara,-9.430384,159.948323,Add,1.0
20.0,Solomon Islands,2654.0,Isabel,1.0,Solomon Islands,,Isabel,,,,1.0
20.0,Solomon Islands,2647.0,Makira,1.0,Solomon Islands,,Makira,,,,1.0
20.0,Solomon Islands,2648.0,Malaita,1.0,Solomon Islands,,Malaita,,,,1.0
20.0,Solomon Islands,2649.0,Rennell and Bellona,1.0,Solomon Islands,,Rennell and Bellona,,,,1.0
20.0,Solomon Islands,2650.0,Temotu,1.0,Solomon Islands,,Temotu,-10.693,165.82764,,1.0
20.0,Solomon Islands,2651.0,Western,1.0,Solomon Islands,,Western,-8.09186,157.47803,,1.0
187.0,Somalia,2682.0,Awdal,1.0,Somalia,,Awdal,,,,1.0
187.0,Somalia,2683.0,Bakool,1.0,Somalia,,Bakool,,,,1.0
187.0,Somalia,2684.0,Banaadir,1.0,Somalia,,Banaadir,,,,1.0
187.0,Somalia,2685.0,Bari,1.0,Somalia,,Bari,,,,1.0
187.0,Somalia,2686.0,Bay,1.0,Somalia,,Bay,,,,1.0
187.0,Somalia,2687.0,Galguduud,1.0,Somalia,,Galguduud,,,,1.0
187.0,Somalia,2688.0,Gedo,1.0,Somalia,,Gedo,,,,1.0
187.0,Somalia,2689.0,Hiiraan,1.0,Somalia,,Hiiraan,,,,1.0
187.0,Somalia,2690.0,Jubbada Dhexe,1.0,Somalia,2690.0,Middle Jubba,,,Change,1.0
187.0,Somalia,2691.0,Jubbada Hoose,1.0,Somalia,2691.0,Lower Jubba,,,Change,1.0
187.0,Somalia,2692.0,Mudug,1.0,Somalia,,Mudug,,,,1.0
187.0,Somalia,2693.0,Nugaal,1.0,Somalia,,Nugaal,,,,1.0
187.0,Somalia,2694.0,Sanaag,1.0,Somalia,,Sanaag,,,,1.0
187.0,Somalia,2695.0,Shabeellaha Dhexe,1.0,Somalia,2695.0,Middle Shabeelle,,,Change,1.0
187.0,Somalia,2696.0,Shabeellaha Hoose,1.0,Somalia,2696.0,Lower Shabeelle,,,Change,1.0
187.0,Somalia,2697.0,Sool,1.0,Somalia,,Sool,,,,1.0
187.0,Somalia,2698.0,Togdheer,1.0,Somalia,,Togdheer,,,,1.0
187.0,Somalia,2699.0,Woqooyi Galbeed,1.0,Somalia,,Woqooyi Galbeed,,,,1.0
180.0,South Africa,3346.0,Eastern Cape,1.0,South Africa,,Eastern Cape,,,,1.0
180.0,South Africa,3876.0,Free State,1.0,South Africa,,Free State,,,,1.0
180.0,South Africa,3347.0,Gauteng,1.0,South Africa,,Gauteng,,,,1.0
180.0,South Africa,3877.0,Kwa Zulu-Natal,1.0,South Africa,3338.0,,,,Delete,1.0
180.0,South Africa,3338.0,KwaZulu-Natal,1.0,South Africa,,KwaZulu-Natal,,,,1.0
180.0,South Africa,3339.0,Limpopo,1.0,South Africa,,Limpopo,,,,1.0
180.0,South Africa,3340.0,Mpumalanga,1.0,South Africa,,Mpumalanga,,,,1.0
180.0,South Africa,3341.0,North West,1.0,South Africa,,North West,,,,1.0
180.0,South Africa,3344.0,Northern Cape,1.0,South Africa,,Northern Cape,,,,1.0
180.0,South Africa,3345.0,Orange Free State,1.0,South Africa,,,,,Delete,1.0
180.0,South Africa,3342.0,Prince Edward Islands,1.0,South Africa,,,,,Delete,1.0
180.0,South Africa,3343.0,Western Cape,1.0,South Africa,,Western Cape,,,,1.0
247.0,,,,,South Sudan,10847.0,Central Equatoria,4.75,31.0,Add,1.0
247.0,,,,,South Sudan,10848.0,Eastern Equatoria,4.9,33.8,Add,1.0
247.0,,,,,South Sudan,10849.0,Jonglei,7.4,32.4,Add,1.0
247.0,,,,,South Sudan,10850.0,Lakes,6.75,30.0,Add,1.0
247.0,,,,,South Sudan,10851.0,Northern Bahr El Ghazal,8.85,27.0,Add,1.0
247.0,,,,,South Sudan,10852.0,Unity,8.65,29.85,Add,1.0
247.0,,,,,South Sudan,10853.0,Upper Nile,10.0,32.7,Add,1.0
247.0,,,,,South Sudan,10854.0,Warrap,8.0,28.85,Add,1.0
247.0,,,,,South Sudan,10855.0,Western Bahr El Ghazal,8.15,26.0,Add,1.0
247.0,,,,,South Sudan,10856.0,Western Equatoria,5.4,28.4,Add,1.0
188.0,Spain,942.0,AndalucÃ­a,1.0,Spain,942.0,Andalucia,,,Change,1.0
188.0,Spain,943.0,AragÃ³n,1.0,Spain,943.0,Aragon,,,Change,1.0
188.0,Spain,941.0,Cantabria,1.0,Spain,,Cantabria,,,,1.0
188.0,Spain,940.0,Castilla y LÃ©on,1.0,Spain,940.0,Castilla y Leon,,,Change,1.0
188.0,Spain,939.0,Castilla-La Mancha,1.0,Spain,,Castilla-La Mancha,,,,1.0
188.0,Spain,938.0,CataluÃ±a,1.0,Spain,938.0,Catalonia,,,Change,1.0
188.0,Spain,,,,Spain,10649.0,Ceuta,35.888287,-5.316195,Add,1.0
188.0,Spain,944.0,Ceuta y Melilla,1.0,Spain,10650.0,Melilla,35.292339,-2.938794,Add,1.0
188.0,Spain,945.0,Comunidad de Madrid,1.0,Spain,945.0,Madrid,,,Change,1.0
188.0,Spain,946.0,Comunidad Foral de Navarra,1.0,Spain,946.0,Navarra,,,Change,1.0
188.0,Spain,947.0,Comunidad Valenciana,1.0,Spain,947.0,Valencian Community,,,Change,1.0
188.0,Spain,948.0,Extremadura,1.0,Spain,,Extremadura,,,,1.0
188.0,Spain,949.0,Galicia,1.0,Spain,,Galicia,,,,1.0
188.0,Spain,937.0,Islas Baleares,1.0,Spain,937.0,Balearic Islands,,,Change,1.0
188.0,Spain,936.0,Islas Canarias,1.0,Spain,936.0,Canary Islands,27.978,-15.622,Change,1.0
188.0,Spain,935.0,La Rioja,1.0,Spain,,La Rioja,,,,1.0
188.0,Spain,952.0,PaÃ­s Vasco,1.0,Spain,952.0,Basque Country,,,Change,1.0
188.0,Spain,951.0,Principado de Asturias,1.0,Spain,951.0,Asturias,,,Change,1.0
188.0,Spain,950.0,RegiÃ³n de Murcia,1.0,Spain,950.0,Murcia,,,Change,1.0
26.0,Sri Lanka,1695.0,Ampara,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1696.0,Anuradhapura,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1699.0,Badulla,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1700.0,Batticaloa,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3685.0,Central,1.0,Sri Lanka,3685.0,Central,,,Change,1.0
26.0,Sri Lanka,1701.0,Colombo,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3686.0,Eastern,1.0,Sri Lanka,3686.0,Eastern,,,Change,1.0
26.0,Sri Lanka,1691.0,Galle,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1702.0,Gampaha,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1698.0,Hambantota,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1709.0,Jaffna,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1697.0,Kalutara,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1692.0,Kandy,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1711.0,Kegalle,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1712.0,Kilinochchi,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1713.0,Kurunegala,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1714.0,Mannar,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1715.0,Matale,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1694.0,Matara,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1693.0,Moneragala,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1710.0,Mullaitivu,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3687.0,North Central,1.0,Sri Lanka,3687.0,North Central,,,Change,1.0
26.0,Sri Lanka,3688.0,North Western,1.0,Sri Lanka,3688.0,North Western,,,Change,1.0
26.0,Sri Lanka,3689.0,Northern,1.0,Sri Lanka,3689.0,Northern,,,Change,1.0
26.0,Sri Lanka,1708.0,Nuwara Eliya,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1707.0,Polonnaruwa,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1706.0,Puttalam,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,1705.0,Ratnapura,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3690.0,Sabaragamuwa,1.0,Sri Lanka,3690.0,Sabaragamuwa,,,Change,1.0
26.0,Sri Lanka,3691.0,Southern,1.0,Sri Lanka,3691.0,Southern,,,Change,1.0
26.0,Sri Lanka,1704.0,Trincomalee,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3692.0,Uva,1.0,Sri Lanka,3692.0,Uva,,,Change,1.0
26.0,Sri Lanka,1703.0,Vavuniya,1.0,Sri Lanka,,,,,Delete,1.0
26.0,Sri Lanka,3693.0,Western,1.0,Sri Lanka,3693.0,Western,,,Change,1.0
190.0,Sudan,2622.0,Bahr el Ghazal,1.0,Sudan,,,,,Delete,1.0
190.0,Sudan,2623.0,Blue Nile,1.0,Sudan,,Blue Nile,,,,1.0
190.0,Sudan,3743.0,Central Equatoria,1.0,Sudan,10847.0,Central Equatoria,,,Delete,1.0
190.0,Sudan,2624.0,Darfur,1.0,Sudan,,,,,Delete,1.0
190.0,Sudan,3744.0,Eastern Equatoria,1.0,Sudan,10848.0,Eastern Equatoria,,,Delete,1.0
190.0,Sudan,3745.0,El Gezira,1.0,Sudan,,Gezira,,,,1.0
190.0,Sudan,2625.0,Equatoria,1.0,Sudan,,,,,Delete,1.0
190.0,Sudan,3746.0,Gedaref,1.0,Sudan,,Gedaref,,,Delete,1.0
190.0,Sudan,3747.0,Jonglei,1.0,Sudan,,Jonglei,,,Delete,1.0
190.0,Sudan,2626.0,Kassala,1.0,Sudan,,Kassala,,,,1.0
190.0,Sudan,2627.0,Khartoum,1.0,Sudan,,Khartoum,,,,1.0
190.0,Sudan,2628.0,Kordofan,1.0,Sudan,,,,,Delete,1.0
190.0,Sudan,3748.0,Lakes,1.0,Sudan,10850.0,Lakes,,,Delete,1.0
190.0,Sudan,2629.0,Northern,1.0,Sudan,,Northern,,,,1.0
190.0,Sudan,3749.0,Northern Bahr el Ghazal,1.0,Sudan,10851.0,Northern Bahr el Ghazal,,,Delete,1.0
190.0,Sudan,3750.0,Northern Darfur,1.0,Sudan,,Northern Darfur,,,,1.0
190.0,Sudan,3751.0,Northern Kordofan,1.0,Sudan,,Northern Kordofan,,,,1.0
190.0,Sudan,3752.0,Red Sea,1.0,Sudan,,Red Sea,,,,1.0
190.0,Sudan,3753.0,River Nile,1.0,Sudan,,River Nile,,,,1.0
190.0,Sudan,3754.0,Sennar,1.0,Sudan,3754.0,Sinnar,,,Change,1.0
190.0,Sudan,3755.0,Southern Darfur,1.0,Sudan,,Southern Darfur,,,,1.0
190.0,Sudan,3756.0,Southern Kardofan,1.0,Sudan,,Southern Kordofan,,,,1.0
190.0,Sudan,3757.0,Unity,1.0,Sudan,10852.0,Unity,,,Delete,1.0
190.0,Sudan,2630.0,Upper Nile,1.0,Sudan,10853.0,Upper Nile,,,Delete,1.0
190.0,Sudan,3758.0,Warab,1.0,Sudan,3758.0,Warrap,,,Change,1.0
190.0,Sudan,3759.0,Western Bahr el Ghazal,1.0,Sudan,10855.0,Western Bahr el Ghazal,,,Delete,1.0
190.0,Sudan,3760.0,Western Darfur,1.0,Sudan,,Western Darfur,,,,1.0
190.0,Sudan,3761.0,Western Equatoria,1.0,Sudan,10856.0,Western Equatoria,,,Delete,1.0
190.0,Sudan,,,,Sudan,10651.0,White Nile,13.5,32.4,Add,1.0
118.0,Suriname,2736.0,Brokopondo,1.0,Suriname,,Brokopondo,,,,1.0
118.0,Suriname,2738.0,Commewijne,1.0,Suriname,,Commewijne,,,,1.0
118.0,Suriname,2737.0,Coronie,1.0,Suriname,,Coronie,,,,1.0
118.0,Suriname,2735.0,Marowijne,1.0,Suriname,,Marowijne,,,,1.0
118.0,Suriname,2734.0,Nickerie,1.0,Suriname,,Nickerie,,,,1.0
118.0,Suriname,2729.0,Para,1.0,Suriname,,Para,,,,1.0
118.0,Suriname,2733.0,Paramaribo,1.0,Suriname,,Paramaribo,,,,1.0
118.0,Suriname,2732.0,Saramacca,1.0,Suriname,,Saramacca,,,,1.0
118.0,Suriname,2731.0,Sipaliwini,1.0,Suriname,,Sipaliwini,,,,1.0
118.0,Suriname,2730.0,Wanica,1.0,Suriname,,Wanica,,,,1.0
,,2646.0,Jan Mayen,1.0,Svalbard,,,,,Delete,1.0
,,2645.0,Svalbard,1.0,Svalbard,,,,,Delete,1.0
221.0,Swaziland,2780.0,Hhohho,1.0,Swaziland,,Hhohho,,,,1.0
221.0,Swaziland,2781.0,Lubombo,1.0,Swaziland,,Lubombo,,,,1.0
221.0,Swaziland,2782.0,Manzini,1.0,Swaziland,,Manzini,,,,1.0
221.0,Swaziland,2783.0,Shiselweni,1.0,Swaziland,,Shiselweni,,,,1.0
191.0,Sweden,2774.0,Ã–stergÃ¶tland,1.0,Sweden,2774.0,Ostergotland,,,Change,1.0
191.0,Sweden,2777.0,Blekinge,1.0,Sweden,,Blekinge,,,,1.0
191.0,Sweden,2773.0,Dalarna,1.0,Sweden,,Dalarna,,,,1.0
191.0,Sweden,2772.0,GÃ¤vleborg,1.0,Sweden,2772.0,Gavleborg,,,Change,1.0
191.0,Sweden,2771.0,Gotland,1.0,Sweden,,Gotland,,,,1.0
191.0,Sweden,2759.0,Halland,1.0,Sweden,,Halland,,,,1.0
191.0,Sweden,2770.0,JÃ¤mtland,1.0,Sweden,2770.0,Jamtland,,,Change,1.0
191.0,Sweden,2769.0,JÃ¶nkÃ¶ping,1.0,Sweden,2769.0,Jonkoping,,,Change,1.0
191.0,Sweden,2779.0,Kalmar,1.0,Sweden,,Kalmar,,,,1.0
191.0,Sweden,2778.0,Kronoberg,1.0,Sweden,,Kronoberg,,,,1.0
191.0,Sweden,2776.0,Norrbotten,1.0,Sweden,,Norrbotten,,,,1.0
191.0,Sweden,2775.0,Orebro,1.0,Sweden,,Orebro,,,,1.0
191.0,Sweden,2768.0,SÃ¶dermanland,1.0,Sweden,2768.0,Sodermanland,,,Change,1.0
191.0,Sweden,2760.0,SkÃ¥ne,1.0,Sweden,2760.0,Skane,,,Change,1.0
191.0,Sweden,2767.0,Stockholm,1.0,Sweden,,Stockholm,,,,1.0
191.0,Sweden,2766.0,Uppsala,1.0,Sweden,,Uppsala,,,,1.0
191.0,Sweden,2765.0,VÃ¤rmland,1.0,Sweden,2765.0,Varmland,,,Change,1.0
191.0,Sweden,2764.0,VÃ¤sterbotten,1.0,Sweden,2764.0,Vasterbotten,,,Change,1.0
191.0,Sweden,2763.0,VÃ¤sternorrland,1.0,Sweden,2763.0,Vasternorrland,,,Change,1.0
191.0,Sweden,2762.0,VÃ¤stmanland,1.0,Sweden,2762.0,Vastmanland,,,Change,1.0
191.0,Sweden,2761.0,VÃ¤stra GÃ¶taland,1.0,Sweden,2761.0,Vastra Gotaland,,,Change,1.0
193.0,Switzerland,540.0,Aargau,1.0,Switzerland,,Aargau,,,,1.0
193.0,Switzerland,541.0,Appenzell Ausserrhoden,1.0,Switzerland,541.0,Appenzell Ausser-Rhoden,,,Change,1.0
193.0,Switzerland,546.0,Appenzell Innerrhoden,1.0,Switzerland,546.0,Appenzell Inner-Rhoden,,,Change,1.0
193.0,Switzerland,545.0,Basel-Landschaft,1.0,Switzerland,,Basel-Landschaft,,,,1.0
193.0,Switzerland,552.0,Basel-Stadt,1.0,Switzerland,,Basel-Stadt,,,,1.0
193.0,Switzerland,533.0,Bern,1.0,Switzerland,,Bern,,,,1.0
193.0,Switzerland,539.0,Fribourg,1.0,Switzerland,,Fribourg,,,,1.0
193.0,Switzerland,542.0,GenÃ¨ve,1.0,Switzerland,542.0,Geneve,,,Change,1.0
193.0,Switzerland,538.0,Glarus,1.0,Switzerland,,Glarus,,,,1.0
